TRANSACTION_ID,TRANSACTION_DATE,GENDER,EMAIL_CONTACT,PRODUCT_DESCRIPTION,PRODUCT_UNIT_PRICE,QUANTITY,DISCOUNT_AMOUNT,NET_SALE_VALUE,REGION,COUNTRY,CAPITAL_CITY,EVENT_LOG_TIMESTAMP,First Name,Last Name,Year,Month,Day,Week,Quarter
1464930000000.0,2016-06-08,FEMALE,ronald.2015-fillmore-boom@gmail.com,FASHION,600,8,4,4796,LATIN AMER. & CARIB    ,Saint Lucia ,Castries,2016-Jun-03 10:40:29,Mrs.Ronald,Fillmore,2016,6,8,23,2
1464930000000.0,2016-06-07,FEMALE,l@hotmail.com,PAINTING,175,1,6,169,BALTICS                            ,Latvia ,Riga,2016-Jun-03 10:40:32,Mrs.Lyndon,Pierce,2016,6,7,23,2
1464930000000.0,2016-06-07,FEMALE,benjamin_garfield@hotmail.com,PAINTING,175,10,8,1742,WESTERN EUROPE                     ,Austria ,Vienna,2016-Jun-03 10:40:32,Mrs.Benjamin,Garfield,2016,6,7,23,2
1464930000000.0,2016-06-08,MALE,jimmy.FORD@yahoomail.com,OPTICAL,50,3,6,144,WESTERN EUROPE                     ,Netherlands ,Amsterdam,2016-Jun-03 10:40:34,Mr.Jimmy,Ford,2016,6,8,23,2
1464930000000.0,2016-06-08,FEMALE,abrahamandadams@yahoomail.com,CUTLERY,75,9,8,667,LATIN AMER. & CARIB    ,Belize ,Belmopan,2016-Jun-03 10:40:34,Mrs.Abraham,Adams,2016,6,8,23,2
1464930000000.0,2016-06-05,FEMALE,m.millard.m.madison@in.defteam.com,OPTICAL,50,6,7,293,OCEANIA                            ,French Polynesia ,Papeete,2016-Jun-03 10:40:36,Mrs.Millard,Madison,2016,6,5,22,2
1464930000000.0,2016-06-06,FEMALE,c.chester.e.eisenhower@in.defteam.com,FASHION,600,4,5,2395,WESTERN EUROPE                     ,Portugal ,Lisbon,2016-Jun-03 10:40:36,Mrs.Chester,Eisenhower,2016,6,6,23,2
1464930000000.0,2016-06-08,FEMALE,W@gmail.com,FOOTWEAR,45,10,3,447,C.W. OF IND. STATES ,Turkmenistan ,Ashgabat,2016-Jun-03 10:40:36,Mrs.William,Johnson,2016,6,8,23,2
1464930000000.0,2016-06-06,FEMALE,theodore.clinton@outlook.com,CROCKERY,30,7,1,209,OCEANIA                            ,Marshall Islands ,Majuro,2016-Jun-03 10:40:36,Mrs.Theodore,Clinton,2016,6,6,23,2
1464930000000.0,2016-06-09,FEMALE,g@hotmail.com,OPTICAL,50,6,2,298,NORTHERN AFRICA                    ,Algeria ,Algiers,2016-Jun-03 10:40:36,Mrs.George,Clinton,2016,6,9,23,2
1464930000000.0,2016-06-05,MALE,andrew.johnson@outlook.com,MOBILE,500,10,9,4991,SUB-SAHARAN AFRICA                 ,Mozambique ,Maputo,2016-Jun-03 10:40:37,Mr.Andrew,Johnson,2016,6,5,22,2
1464930000000.0,2016-06-05,MALE,woodrow_buchanan@hotmail.com,HANDICRAFT,150,10,3,1497,SUB-SAHARAN AFRICA                 ,Eritrea ,Asmara,2016-Jun-03 10:40:37,Mr.Woodrow,Buchanan,2016,6,5,22,2
1464930000000.0,2016-06-05,FEMALE,a.abraham.p.polk@in.defteam.com,LITERATURE,90,8,2,718,ASIA (EX. NEAR EAST)         ,Cambodia ,Phnom Penh,2016-Jun-03 10:40:37,Mrs.Abraham,Polk,2016,6,5,22,2
1464930000000.0,2016-06-05,FEMALE,J@gmail.com,MUSIC,20,3,1,59,OCEANIA                            ,Vanuatu ,Port Vila,2016-Jun-03 10:40:37,Mrs.James,Madison,2016,6,5,22,2
1464930000000.0,2016-06-05,FEMALE,t@hotmail.com,SOFTWARE,40,6,2,238,SUB-SAHARAN AFRICA                 ,Mauritius ,Port Louis,2016-Jun-03 10:40:37,Mrs.Theodore,Cleveland,2016,6,5,22,2
1464930000000.0,2016-06-09,FEMALE,harry_johnson@hotmail.com,PAINTING,175,3,5,520,EASTERN EUROPE                     ,Albania ,Tirana,2016-Jun-03 10:40:38,Mrs.Harry,Johnson,2016,6,9,23,2
1464930000000.0,2016-06-09,FEMALE,theodore.NIXON@yahoomail.com,CROCKERY,30,7,9,201,WESTERN EUROPE                     ,Ireland ,Dublin,2016-Jun-03 10:40:40,Mrs.Theodore,Nixon,2016,6,9,23,2
1464930000000.0,2016-06-09,MALE,jamesandharding@yahoomail.com,ELECTRONICS,800,5,2,3998,LATIN AMER. & CARIB    ,Bahamas,Nassau,2016-Jun-03 10:40:40,Mr.James,Harding,2016,6,9,23,2
1464930000000.0,2016-06-07,FEMALE,herbertandjohnson@yahoomail.com,GADGETS,180,4,8,712,OCEANIA                            ,Australia ,Canberra,2016-Jun-03 10:40:40,Mrs.Herbert,Johnson,2016,6,7,23,2
1464930000000.0,2016-06-07,FEMALE,john.ROOSEVELT@yahoomail.com,ELECTRONICS,800,3,3,2397,OCEANIA                            ,Tonga ,Nukuʻalofa,2016-Jun-03 10:40:40,Mrs.John,Roosevelt,2016,6,7,23,2
1464930000000.0,2016-06-08,FEMALE,warren.ADAMS@yahoomail.com,ELECTRICAL,250,9,7,2243,WESTERN EUROPE                     ,Iceland ,Reykjavík,2016-Jun-03 10:40:41,Mrs.Warren,Adams,2016,6,8,23,2
1464930000000.0,2016-06-07,FEMALE,abraham_clinton@hotmail.com,ELECTRICAL,250,6,8,1492,SUB-SAHARAN AFRICA                 ,Somalia ,Mogadishu,2016-Jun-03 10:40:41,Mrs.Abraham,Clinton,2016,6,7,23,2
1464930000000.0,2016-06-09,FEMALE,john.jackson@outlook.com,ARTS,35,8,9,271,SUB-SAHARAN AFRICA                 ,Cameroon ,Yaoundé,2016-Jun-03 10:40:42,Mrs.John,Jackson,2016,6,9,23,2
1464930000000.0,2016-06-06,FEMALE,b@hotmail.com,PAINTING,175,8,4,1396,BALTICS                            ,Latvia ,Riga,2016-Jun-03 10:40:42,Mrs.Benjamin,Monroe,2016,6,6,23,2
1464930000000.0,2016-06-05,MALE,rutherford.2015-monroe-boom@gmail.com,COMPUTER PERIPHERALS,80,1,1,79,EASTERN EUROPE                     ,Slovenia ,Ljubljana,2016-Jun-03 10:40:43,Mr.Rutherford,Monroe,2016,6,5,22,2
1464930000000.0,2016-06-05,MALE,herbertandeisenhower@yahoomail.com,VISUAL,275,2,4,546,C.W. OF IND. STATES ,Turkmenistan ,Ashgabat,2016-Jun-03 10:40:47,Mr.Herbert,Eisenhower,2016,6,5,22,2
1464930000000.0,2016-06-09,MALE,james.TYLER@yahoomail.com,LIGHTING,55,9,1,494,LATIN AMER. & CARIB    ,Puerto Rico ,San Juan,2016-Jun-03 10:40:47,Mr.James,Tyler,2016,6,9,23,2
1464930000000.0,2016-06-08,FEMALE,A@gmail.com,MOBILE,500,4,3,1997,OCEANIA                            ,Guam ,Hagåtña,2016-Jun-03 10:40:48,Mrs.Abraham,Johnson,2016,6,8,23,2
1464930000000.0,2016-06-07,MALE,herbert.adams@outlook.com,LIGHTING,55,3,2,163,NEAR EAST                          ,Jordan ,Amman,2016-Jun-03 10:40:50,Mr.Herbert,Adams,2016,6,7,23,2
1464930000000.0,2016-06-09,MALE,R@gmail.com,LITERATURE,90,8,9,711,SUB-SAHARAN AFRICA                 ,Benin ,Porto-Novo,2016-Jun-03 10:40:50,Mr.Richard,Johnson,2016,6,9,23,2
1464930000000.0,2016-06-09,MALE,W@gmail.com,HANDICRAFT,150,1,6,144,OCEANIA                            ,French Polynesia ,Papeete,2016-Jun-03 10:40:51,Mr.Warren,Pierce,2016,6,9,23,2
1464930000000.0,2016-06-07,FEMALE,william_wilson@hotmail.com,SOFTWARE,40,9,4,356,LATIN AMER. & CARIB    ,Puerto Rico ,San Juan,2016-Jun-03 10:40:51,Mrs.William,Wilson,2016,6,7,23,2
1464930000000.0,2016-06-05,MALE,C@gmail.com,VISUAL,275,4,8,1092,SUB-SAHARAN AFRICA                 ,Ethiopia ,Addis Ababa,2016-Jun-03 10:40:51,Mr.Chester,Clinton,2016,6,5,22,2
1464930000000.0,2016-06-07,FEMALE,johnandjohnson@yahoomail.com,PAINTING,175,10,9,1741,NEAR EAST                          ,Kuwait ,Kuwait City,2016-Jun-03 10:40:51,Mrs.John,Johnson,2016,6,7,23,2
1464930000000.0,2016-06-08,MALE,J@gmail.com,HANDICRAFT,150,9,2,1348,NORTHERN AMERICA                   ,Bermuda ,Hamilton,2016-Jun-03 10:40:52,Mr.John,Eisenhower,2016,6,8,23,2
1464930000000.0,2016-06-09,MALE,james_harrison@hotmail.com,VISUAL,275,2,3,547,LATIN AMER. & CARIB    ,Dominican Republic ,Santo Domingo,2016-Jun-03 10:40:52,Mr.James,Harrison,2016,6,9,23,2
1464930000000.0,2016-06-09,MALE,gerald.arthur@outlook.com,FOOTWEAR,45,4,8,172,ASIA (EX. NEAR EAST)         ,Mongolia ,Ulan Bator,2016-Jun-03 10:40:53,Mr.Gerald,Arthur,2016,6,9,23,2
1464930000000.0,2016-06-08,FEMALE,martinandjohnson@yahoomail.com,FOOTWEAR,45,2,4,86,OCEANIA                            ,Nauru ,Yaren,2016-Jun-03 10:40:55,Mrs.Martin,Johnson,2016,6,8,23,2
1464930000000.0,2016-06-05,FEMALE,franklin.POLK@yahoomail.com,HANDICRAFT,150,9,6,1344,C.W. OF IND. STATES ,Uzbekistan ,Tashkent,2016-Jun-03 10:40:56,Mrs.Franklin,Polk,2016,6,5,22,2
1464930000000.0,2016-06-07,FEMALE,r.rutherford.a.adams@in.defteam.com,PAINTING,175,1,7,168,SUB-SAHARAN AFRICA                 ,Saint Helena ,Jamestown,2016-Jun-03 10:40:56,Mrs.Rutherford,Adams,2016,6,7,23,2
1464930000000.0,2016-06-05,FEMALE,c@hotmail.com,MOBILE,500,8,9,3991,LATIN AMER. & CARIB    ,Brazil ,Brasília,2016-Jun-03 10:40:57,Mrs.Chester,Coolidge,2016,6,5,22,2
1464930000000.0,2016-06-06,MALE,johnandnixon@yahoomail.com,ENTERTAINMENT,110,3,9,321,SUB-SAHARAN AFRICA                 ,Guinea-Bissau ,Bissau,2016-Jun-03 10:40:58,Mr.John,Nixon,2016,6,6,23,2
1464930000000.0,2016-06-05,FEMALE,c@hotmail.com,HANDICRAFT,150,10,7,1493,LATIN AMER. & CARIB    ,Suriname ,Paramaribo,2016-Jun-03 10:40:59,Mrs.Calvin,Tyler,2016,6,5,22,2
1464930000000.0,2016-06-09,FEMALE,w@hotmail.com,MOBILE,500,10,3,4997,OCEANIA                            ,Kiribati ,Tarawa,2016-Jun-03 10:41:00,Mrs.William,Tyler,2016,6,9,23,2
1464930000000.0,2016-06-05,FEMALE,jimmy.2015-polk-boom@gmail.com,CROCKERY,30,4,7,113,NEAR EAST                          ,Yemen ,Sana'a,2016-Jun-03 10:41:00,Mrs.Jimmy,Polk,2016,6,5,22,2
1464930000000.0,2016-06-09,FEMALE,woodrow.2015-roosevelt-boom@gmail.com,ELECTRONICS,800,1,8,792,ASIA (EX. NEAR EAST)         ,Mongolia ,Ulan Bator,2016-Jun-03 10:41:01,Mrs.Woodrow,Roosevelt,2016,6,9,23,2
1464930000000.0,2016-06-05,FEMALE,J@gmail.com,GADGETS,180,5,4,896,LATIN AMER. & CARIB    ,Guyana ,Georgetown,2016-Jun-03 10:41:01,Mrs.James,Harrison,2016,6,5,22,2
1464930000000.0,2016-06-05,FEMALE,grover.eisenhower@outlook.com,ELECTRICAL,250,7,9,1741,LATIN AMER. & CARIB    ,Guyana ,Georgetown,2016-Jun-03 10:41:02,Mrs.Grover,Eisenhower,2016,6,5,22,2
1464930000000.0,2016-06-08,MALE,c@hotmail.com,ENTERTAINMENT,110,7,2,768,SUB-SAHARAN AFRICA                 ,Equatorial Guinea ,Malabo,2016-Jun-03 10:41:02,Mr.Chester,Nixon,2016,6,8,23,2
1464930000000.0,2016-06-07,FEMALE,ronald.COOLIDGE@yahoomail.com,HANDICRAFT,150,9,5,1345,OCEANIA                            ,American Samoa ,Pago Pago,2016-Jun-03 10:41:02,Mrs.Ronald,Coolidge,2016,6,7,23,2
1464930000000.0,2016-06-08,FEMALE,jamesandwashington@yahoomail.com,FASHION,600,6,7,3593,SUB-SAHARAN AFRICA                 ,Guinea-Bissau ,Bissau,2016-Jun-03 10:41:04,Mrs.James,Washington,2016,6,8,23,2
1464930000000.0,2016-06-09,MALE,herbert.2015-hayes-boom@gmail.com,GAMES,100,1,3,97,LATIN AMER. & CARIB    ,Mexico ,Mexico City,2016-Jun-03 10:41:04,Mr.Herbert,Hayes,2016,6,9,23,2
1464930000000.0,2016-06-06,MALE,harry_jefferson@hotmail.com,FASHION,600,7,4,4196,SUB-SAHARAN AFRICA                 ,Mauritius ,Port Louis,2016-Jun-03 10:41:05,Mr.Harry,Jefferson,2016,6,6,23,2
1464930000000.0,2016-06-05,FEMALE,williamandtyler@yahoomail.com,LITERATURE,90,10,5,895,NORTHERN AFRICA                    ,Algeria ,Algiers,2016-Jun-03 10:41:05,Mrs.William,Tyler,2016,6,5,22,2
1464930000000.0,2016-06-09,FEMALE,F@gmail.com,FASHION,600,6,1,3599,SUB-SAHARAN AFRICA                 ,Mozambique ,Maputo,2016-Jun-03 10:41:05,Mrs.Franklin,Truman,2016,6,9,23,2
1464930000000.0,2016-06-07,MALE,W@gmail.com,COMPUTER PERIPHERALS,80,6,9,471,WESTERN EUROPE                     ,Ireland ,Dublin,2016-Jun-03 10:41:06,Mr.William,Johnson,2016,6,7,23,2
1464930000000.0,2016-06-08,MALE,r@hotmail.com,ELECTRONICS,800,4,1,3199,SUB-SAHARAN AFRICA                 ,Nigeria ,Abuja,2016-Jun-03 10:41:07,Mr.Ronald,Johnson,2016,6,8,23,2
1464930000000.0,2016-06-09,MALE,h@hotmail.com,FASHION,600,8,1,4799,WESTERN EUROPE                     ,Ireland ,Dublin,2016-Jun-03 10:41:07,Mr.Harry,Fillmore,2016,6,9,23,2
1464930000000.0,2016-06-09,FEMALE,abraham.2015-hayes-boom@gmail.com,FURNITURE,450,7,4,3146,LATIN AMER. & CARIB    ,Puerto Rico ,San Juan,2016-Jun-03 10:41:07,Mrs.Abraham,Hayes,2016,6,9,23,2
1464930000000.0,2016-06-05,MALE,warrenandharding@yahoomail.com,SOFTWARE,40,5,4,196,C.W. OF IND. STATES ,Georgia ,Tbilisi,2016-Jun-03 10:41:08,Mr.Warren,Harding,2016,6,5,22,2
1464930000000.0,2016-06-05,MALE,chester.2015-cleveland-boom@gmail.com,VISUAL,275,2,4,546,LATIN AMER. & CARIB    ,Argentina ,Buenos Aires,2016-Jun-03 10:41:08,Mr.Chester,Cleveland,2016,6,5,22,2
1464930000000.0,2016-06-05,MALE,calvin.2015-monroe-boom@gmail.com,MUSIC,20,6,2,118,ASIA (EX. NEAR EAST)         ,Mongolia ,Ulan Bator,2016-Jun-03 10:41:08,Mr.Calvin,Monroe,2016,6,5,22,2
1464930000000.0,2016-06-06,MALE,benjamin.2015-mckinley-boom@gmail.com,MUSIC,20,9,8,172,OCEANIA                            ,Papua New Guinea ,Port Moresby,2016-Jun-03 10:41:09,Mr.Benjamin,McKinley,2016,6,6,23,2
1464930000000.0,2016-06-05,FEMALE,G@gmail.com,FASHION,600,8,1,4799,LATIN AMER. & CARIB    ,Suriname ,Paramaribo,2016-Jun-03 10:41:11,Mrs.Grover,Carter,2016,6,5,22,2
1464930000000.0,2016-06-05,MALE,w.william.h.harrison@in.defteam.com,FASHION,600,3,1,1799,WESTERN EUROPE                     ,Germany ,Berlin,2016-Jun-03 10:41:12,Mr.William,Harrison,2016,6,5,22,2
1464930000000.0,2016-06-07,MALE,richard_carter@hotmail.com,MECHANICAL,300,1,1,299,NEAR EAST                          ,Qatar ,Doha,2016-Jun-03 10:41:12,Mr.Richard,Carter,2016,6,7,23,2
1464930000000.0,2016-06-09,FEMALE,warrenandtaylor@yahoomail.com,MUSIC,20,4,4,76,LATIN AMER. & CARIB    ,Haiti ,Port-au-Prince,2016-Jun-03 10:41:12,Mrs.Warren,Taylor,2016,6,9,23,2
1464930000000.0,2016-06-06,MALE,r.ronald.r.roosevelt@in.defteam.com,FURNITURE,450,9,1,4049,SUB-SAHARAN AFRICA                 ,Lesotho ,Maseru,2016-Jun-03 10:41:15,Mr.Ronald,Roosevelt,2016,6,6,23,2
1464930000000.0,2016-06-05,FEMALE,bill.2015-roosevelt-boom@gmail.com,VISUAL,275,8,9,2191,EASTERN EUROPE                     ,Romania ,Bucharest,2016-Jun-03 10:41:15,Mrs.Bill,Roosevelt,2016,6,5,22,2
1464930000000.0,2016-06-05,FEMALE,bill.GARFIELD@yahoomail.com,GADGETS,180,2,3,357,OCEANIA                            ,Tonga ,Nukuʻalofa,2016-Jun-03 10:41:16,Mrs.Bill,Garfield,2016,6,5,22,2
1464930000000.0,2016-06-08,MALE,m@hotmail.com,GADGETS,180,6,8,1072,SUB-SAHARAN AFRICA                 ,Burundi ,Bujumbura,2016-Jun-03 10:41:16,Mr.Millard,Clinton,2016,6,8,23,2
1464930000000.0,2016-06-05,MALE,andrewandclinton@yahoomail.com,MECHANICAL,300,5,7,1493,LATIN AMER. & CARIB    ,Bahamas,Nassau,2016-Jun-03 10:41:16,Mr.Andrew,Clinton,2016,6,5,22,2
1464930000000.0,2016-06-09,FEMALE,herbert_washington@hotmail.com,GADGETS,180,9,3,1617,OCEANIA                            ,American Samoa ,Pago Pago,2016-Jun-03 10:41:17,Mrs.Herbert,Washington,2016,6,9,23,2
1464930000000.0,2016-06-05,FEMALE,andrew_hoover@hotmail.com,MECHANICAL,300,8,3,2397,SUB-SAHARAN AFRICA                 ,Rwanda ,Kigali,2016-Jun-03 10:41:18,Mrs.Andrew,Hoover,2016,6,5,22,2
1464930000000.0,2016-06-05,FEMALE,chester.2015-washington-boom@gmail.com,COMPUTER PERIPHERALS,80,8,3,637,NORTHERN AMERICA                   ,Greenland ,Nuuk,2016-Jun-03 10:41:19,Mrs.Chester,Washington,2016,6,5,22,2
1464930000000.0,2016-06-07,FEMALE,harryandmckinley@yahoomail.com,ARTS,35,7,9,236,C.W. OF IND. STATES ,Ukraine ,Kiev,2016-Jun-03 10:41:19,Mrs.Harry,McKinley,2016,6,7,23,2
1464930000000.0,2016-06-09,FEMALE,theodore.JACKSON@yahoomail.com,FURNITURE,450,9,3,4047,WESTERN EUROPE                     ,Belgium ,Brussels,2016-Jun-03 10:41:19,Mrs.Theodore,Jackson,2016,6,9,23,2
1464930000000.0,2016-06-07,FEMALE,c@hotmail.com,GAMES,100,5,3,497,OCEANIA                            ,Cook Islands ,Avarua,2016-Jun-03 10:41:20,Mrs.Chester,Reagan,2016,6,7,23,2
1464930000000.0,2016-06-09,FEMALE,zachary.washington@outlook.com,FURNITURE,450,9,5,4045,OCEANIA                            ,Australia ,Canberra,2016-Jun-03 10:41:20,Mrs.Zachary,Washington,2016,6,9,23,2
1464930000000.0,2016-06-07,MALE,thomas.2015-tyler-boom@gmail.com,MOBILE,500,10,4,4996,C.W. OF IND. STATES ,Georgia ,Tbilisi,2016-Jun-03 10:41:20,Mr.Thomas,Tyler,2016,6,7,23,2
1464930000000.0,2016-06-09,FEMALE,andrew.2015-washington-boom@gmail.com,HANDICRAFT,150,4,2,598,NEAR EAST                          ,Jordan ,Amman,2016-Jun-03 10:41:20,Mrs.Andrew,Washington,2016,6,9,23,2
1464930000000.0,2016-06-07,FEMALE,benjamin_garfield@hotmail.com,FOOTWEAR,45,1,3,42,SUB-SAHARAN AFRICA                 ,Lesotho ,Maseru,2016-Jun-03 10:41:21,Mrs.Benjamin,Garfield,2016,6,7,23,2
1464930000000.0,2016-06-09,MALE,h.herbert.j.johnson@in.defteam.com,GIFTS,60,5,7,293,BALTICS                            ,Latvia ,Riga,2016-Jun-03 10:41:21,Mr.Herbert,Johnson,2016,6,9,23,2
1464930000000.0,2016-06-05,MALE,warrenandhayes@yahoomail.com,ENTERTAINMENT,110,1,4,106,WESTERN EUROPE                     ,Ireland ,Dublin,2016-Jun-03 10:41:21,Mr.Warren,Hayes,2016,6,5,22,2
1464930000000.0,2016-06-08,FEMALE,andrewandjohnson@yahoomail.com,COMPUTER PERIPHERALS,80,2,5,155,SUB-SAHARAN AFRICA                 ,Seychelles ,Victoria,2016-Jun-03 10:41:22,Mrs.Andrew,Johnson,2016,6,8,23,2
1464930000000.0,2016-06-09,FEMALE,h.harry.n.nixon@in.defteam.com,CROCKERY,30,6,6,174,LATIN AMER. & CARIB    ,Saint Lucia ,Castries,2016-Jun-03 10:41:22,Mrs.Harry,Nixon,2016,6,9,23,2
1464930000000.0,2016-06-05,MALE,calvin.jackson@outlook.com,TOYS,25,1,2,23,LATIN AMER. & CARIB    ,Jamaica ,Kingston,2016-Jun-03 10:41:22,Mr.Calvin,Jackson,2016,6,5,22,2
1464930000000.0,2016-06-07,FEMALE,franklin.TAYLOR@yahoomail.com,FOOTWEAR,45,1,5,40,SUB-SAHARAN AFRICA                 ,Saint Helena ,Jamestown,2016-Jun-03 10:41:23,Mrs.Franklin,Taylor,2016,6,7,23,2
1464930000000.0,2016-06-07,MALE,G@gmail.com,MOBILE,500,2,8,992,WESTERN EUROPE                     ,Malta ,Valletta,2016-Jun-03 10:41:24,Mr.George,Ford,2016,6,7,23,2
1464930000000.0,2016-06-07,FEMALE,h@hotmail.com,MOBILE,500,1,1,499,ASIA (EX. NEAR EAST)         ,Nepal ,Kathmandu,2016-Jun-03 10:41:24,Mrs.Herbert,Johnson,2016,6,7,23,2
1464930000000.0,2016-06-05,FEMALE,williamandcoolidge@yahoomail.com,MOBILE,500,5,7,2493,LATIN AMER. & CARIB    ,Saint Vincent and the Grenadines ,Kingstown,2016-Jun-03 10:41:24,Mrs.William,Coolidge,2016,6,5,22,2
1464930000000.0,2016-06-07,FEMALE,m.millard.j.jefferson@in.defteam.com,VISUAL,275,6,3,1647,SUB-SAHARAN AFRICA                 ,Lesotho ,Maseru,2016-Jun-03 10:41:24,Mrs.Millard,Jefferson,2016,6,7,23,2
1464930000000.0,2016-06-09,MALE,andrew_monroe@hotmail.com,HANDICRAFT,150,9,3,1347,LATIN AMER. & CARIB    ,Belize ,Belmopan,2016-Jun-03 10:41:24,Mr.Andrew,Monroe,2016,6,9,23,2
1464930000000.0,2016-06-08,MALE,g.grover.t.taft@in.defteam.com,LITERATURE,90,8,5,715,C.W. OF IND. STATES ,Ukraine ,Kiev,2016-Jun-03 10:41:25,Mr.Grover,Taft,2016,6,8,23,2
1464930000000.0,2016-06-06,FEMALE,chester.johnson@outlook.com,GAMES,100,8,2,798,LATIN AMER. & CARIB    ,Panama ,Panama City,2016-Jun-03 10:41:28,Mrs.Chester,Johnson,2016,6,6,23,2
1464930000000.0,2016-06-09,FEMALE,g.george.q.quincy@in.defteam.com,OPTICAL,50,1,8,42,C.W. OF IND. STATES ,Kyrgyzstan ,Bishkek,2016-Jun-03 10:41:28,Mrs.George,Quincy,2016,6,9,23,2
1464930000000.0,2016-06-08,MALE,t@hotmail.com,LITERATURE,90,6,3,537,SUB-SAHARAN AFRICA                 ,Rwanda ,Kigali,2016-Jun-03 10:41:28,Mr.Theodore,Coolidge,2016,6,8,23,2
1464930000000.0,2016-06-07,FEMALE,williamandtyler@yahoomail.com,FASHION,600,4,8,2392,LATIN AMER. & CARIB    ,Montserrat ,Plymouth,2016-Jun-03 10:41:29,Mrs.William,Tyler,2016,6,7,23,2
1464930000000.0,2016-06-05,FEMALE,john.fillmore@outlook.com,FOOTWEAR,45,9,5,400,ASIA (EX. NEAR EAST)         ,Sri Lanka ,Sri Jayawardenepura Kotte,2016-Jun-03 10:41:31,Mrs.John,Fillmore,2016,6,5,22,2
1464930000000.0,2016-06-05,MALE,R@gmail.com,LITERATURE,90,7,5,625,OCEANIA                            ,Marshall Islands ,Majuro,2016-Jun-03 10:41:31,Mr.Rutherford,Van,2016,6,5,22,2
1464930000000.0,2016-06-09,MALE,J@gmail.com,FASHION,600,8,2,4798,WESTERN EUROPE                     ,Iceland ,Reykjavík,2016-Jun-03 10:41:31,Mr.James,Hoover,2016,6,9,23,2
1464930000000.0,2016-06-09,MALE,gerald.2015-cleveland-boom@gmail.com,LITERATURE,90,2,2,178,LATIN AMER. & CARIB    ,Guyana ,Georgetown,2016-Jun-03 10:41:31,Mr.Gerald,Cleveland,2016,6,9,23,2
1464930000000.0,2016-06-07,FEMALE,g@hotmail.com,GAMES,100,4,8,392,OCEANIA                            ,Papua New Guinea ,Port Moresby,2016-Jun-03 10:41:33,Mrs.Gerald,Quincy,2016,6,7,23,2
1464930000000.0,2016-06-06,MALE,gerald.ADAMS@yahoomail.com,ELECTRONICS,800,6,5,4795,NEAR EAST                          ,Jordan ,Amman,2016-Jun-03 10:41:36,Mr.Gerald,Adams,2016,6,6,23,2
1464930000000.0,2016-06-06,FEMALE,l@hotmail.com,LIGHTING,55,1,4,51,ASIA (EX. NEAR EAST)         ,Pakistan ,Islamabad,2016-Jun-03 10:41:38,Mrs.Lyndon,Fillmore,2016,6,6,23,2
1464930000000.0,2016-06-06,FEMALE,jimmy.harrison@outlook.com,GIFTS,60,10,6,594,WESTERN EUROPE                     ,Ireland ,Dublin,2016-Jun-03 10:41:38,Mrs.Jimmy,Harrison,2016,6,6,23,2
1464930000000.0,2016-06-07,MALE,millard.polk@outlook.com,ARTS,35,2,5,65,NEAR EAST                          ,Syria ,Damascus,2016-Jun-03 10:41:38,Mr.Millard,Polk,2016,6,7,23,2
1464930000000.0,2016-06-08,MALE,C@gmail.com,MUSIC,20,8,8,152,LATIN AMER. & CARIB    ,Montserrat ,Plymouth,2016-Jun-03 10:41:39,Mr.Calvin,Madison,2016,6,8,23,2
1464930000000.0,2016-06-07,FEMALE,ronald.ROOSEVELT@yahoomail.com,ELECTRICAL,250,8,8,1992,EASTERN EUROPE                     ,Serbia ,Belgrade,2016-Jun-03 10:41:39,Mrs.Ronald,Roosevelt,2016,6,7,23,2
1464930000000.0,2016-06-07,MALE,zacharyandgarfield@yahoomail.com,WARDROBE,850,4,9,3391,ASIA (EX. NEAR EAST)         ,Japan ,Tokyo,2016-Jun-03 10:41:40,Mr.Zachary,Garfield,2016,6,7,23,2
1464930000000.0,2016-06-05,FEMALE,bill.2015-roosevelt-boom@gmail.com,ELECTRONICS,800,8,1,6399,SUB-SAHARAN AFRICA                 ,Liberia ,Monrovia,2016-Jun-03 10:41:42,Mrs.Bill,Roosevelt,2016,6,5,22,2
1464930000000.0,2016-06-06,FEMALE,franklin.2015-kennedy-boom@gmail.com,LIGHTING,55,7,7,378,SUB-SAHARAN AFRICA                 ,Ghana ,Accra,2016-Jun-03 10:41:43,Mrs.Franklin,Kennedy,2016,6,6,23,2
1464930000000.0,2016-06-08,MALE,warren.CLEVELAND@yahoomail.com,WARDROBE,850,9,4,7646,NEAR EAST                          ,Cyprus ,Nicosia,2016-Jun-03 10:41:44,Mr.Warren,Cleveland,2016,6,8,23,2
1464930000000.0,2016-06-08,MALE,w.william.b.buchanan@in.defteam.com,CROCKERY,30,6,8,172,C.W. OF IND. STATES ,Azerbaijan ,Baku,2016-Jun-03 10:41:45,Mr.William,Buchanan,2016,6,8,23,2
1464930000000.0,2016-06-09,FEMALE,T@gmail.com,ELECTRONICS,800,4,3,3197,LATIN AMER. & CARIB    ,Paraguay ,Asunción,2016-Jun-03 10:41:45,Mrs.Theodore,Washington,2016,6,9,23,2
1464930000000.0,2016-06-08,FEMALE,gerald_tyler@hotmail.com,ARTS,35,3,4,101,SUB-SAHARAN AFRICA                 ,Equatorial Guinea ,Malabo,2016-Jun-03 10:41:45,Mrs.Gerald,Tyler,2016,6,8,23,2
