TRANSACTION_ID,TRANSACTION_DATE,USER_FULL_NAME,GENDER,EMAIL_CONTACT,PRODUCT_DESCRIPTION,PRODUCT_UNIT_PRICE,QUANTITY,DISCOUNT_AMOUNT,NET_SALE_VALUE,REGION,COUNTRY,CAPITAL_CITY,EVENT_LOG_TIMESTAMP
1.46493E+12,2016-Jun-05 10:47:41,Mrs.Theodore McKinley,F,theodore.MCKINLEY@yahoomail.com,FOOTWEAR,45,6,3,267,WESTERN EUROPE                     ,Spain ,Madrid,2016-Jun-03 10:47:41
1.46493E+12,2016-Jun-06 10:47:41,,,J@jimmy@jefferson@gmail.com,SOFTWARE,40,10,7,393,LATIN AMER. & CARIB    ,Saint Lucia ,Castries,2016-Jun-03 10:47:41
1.46493E+12,2016-Jun-05 10:47:42,Mr.Martin Grant,m,m@hotmail.com,FOOTWEAR,45,6,4,266,OCEANIA                            ,American Samoa ,Pago Pago,2016-Jun-03 10:47:42
1.46493E+12,2016-Jun-06 10:47:42,,,j.jimmy.c.clinton@in.defteam.com,CROCKERY,30,4,3,117,NEAR EAST                          ,Qatar ,Doha,2016-Jun-03 10:47:42
1.46493E+12,2016-Jun-09 10:47:42,,,andrew.coolidge@outlook..com,COMPUTER PERIPHERALS,80,1,1,79,OCEANIA                            ,Tonga ,Nukuʻalofa,2016-Jun-03 10:47:42
1.46493E+12,2016-Jun-09 10:47:42,,,abraham..hayes@facebook.com,FASHION,600,8,8,4792,SUB-SAHARAN AFRICA                 ,Togo ,Lomé,2016-Jun-03 10:47:42
1.46493E+12,2016-Jun-09 10:47:42,Mr.Harry Ford,M,H@harry@ford@gmail.com,COMPUTER PERIPHERALS,80,6,5,475,OCEANIA                            ,New Zealand ,Wellington,2016-Jun-03 10:47:42
1.46493E+12,2016-Jun-07 10:47:42,Mrs.Abraham Quincy,FEMALE,abraham.2015-quincy-boom@gmail.com,ELECTRONICS,800,3,1,2399,C.W. OF IND. STATES ,Turkmenistan ,Ashgabat,2016-Jun-03 10:47:42
1.46493E+12,2016-Jun-08 10:47:42,,,chester..adams@facebook.com,WARDROBE,850,8,6,6794,SUB-SAHARAN AFRICA                 ,Sudan ,Khartoum,2016-Jun-03 10:47:42
1.46493E+12,2016-Jun-05 10:47:43,Mr.Dwight Roosevelt,male,dwight.ROOSEVELT@yahoomail.com,PAINTING,175,5,2,873,WESTERN EUROPE                     ,United Kingdom ,London,2016-Jun-03 10:47:43
1.46493E+12,2016-Jun-09 10:47:43,Mr.Theodore Buchanan,male,T@gmail.com,FOOTWEAR,45,3,9,126,LATIN AMER. & CARIB    ,Bahamas,Nassau,2016-Jun-03 10:47:43
1.46493E+12,2016-Jun-06 10:47:43,,,richard.HARRISON@yahoomail.com,GADGETS,180,6,1,1079,NORTHERN AMERICA                   ,Canada ,Ottawa,2016-Jun-03 10:47:43
1.46493E+12,2016-Jun-05 10:47:43,Mrs.Rutherford Jefferson,female,R@gmail.com,CROCKERY,30,3,9,81,NORTHERN AMERICA                   ,Bermuda ,Hamilton,2016-Jun-03 10:47:43
1.46493E+12,2016-Jun-05 10:47:43,,,william_johnson@hotmail.com,ELECTRONICS,800,7,8,5592,EASTERN EUROPE                     ,Bulgaria ,Sofia,2016-Jun-03 10:47:43
1.46493E+12,2016-Jun-08 10:47:43,Mr.Jimmy Taylor,male,jimmy.taylor@outlook.com,LITERATURE,90,9,4,806,NEAR EAST                          ,Cyprus ,Nicosia,2016-Jun-03 10:47:43
1.46493E+12,2016-Jun-05 10:47:44,Mr.Woodrow Fillmore,Male,w@hotmail.com,MOBILE,500,7,8,3492,SUB-SAHARAN AFRICA                 ,Nigeria ,Abuja,2016-Jun-03 10:47:44
1.46493E+12,2016-Jun-06 10:47:44,Mr.George Johnson,MALE,george_johnson@hotmail.com,GIFTS,60,2,9,111,NEAR EAST                          ,Syria ,Damascus,2016-Jun-03 10:47:44
1.46493E+12,2016-Jun-07 10:47:45,Mr.Grover Clinton,MALE,grover.clinton@outlook..com,TOYS,25,6,2,148,NORTHERN AMERICA                   ,Greenland ,Nuuk,2016-Jun-03 10:47:45
1.46493E+12,2016-Jun-09 10:47:45,Mr.Chester Truman,m,chester..truman@facebook.com,MUSIC,20,4,7,73,SUB-SAHARAN AFRICA                 ,Sudan ,Khartoum,2016-Jun-03 10:47:45
1.46493E+12,2016-Jun-06 10:47:45,Mr.Harry Pierce,M,harryandpierce@yahoomail.com,LIGHTING,55,2,8,102,SUB-SAHARAN AFRICA                 ,Senegal ,Dakar,2016-Jun-03 10:47:45
1.46493E+12,2016-Jun-07 10:47:46,Mr.Richard Jackson,M,richard.jackson@outlook..com,MECHANICAL,300,5,4,1496,WESTERN EUROPE                     ,Norway ,Oslo,2016-Jun-03 10:47:46
1.46493E+12,2016-Jun-09 10:47:46,,,z.zachary.a.arthur@in.defteam.com,ELECTRONICS,800,8,1,6399,C.W. OF IND. STATES ,Russia ,Moscow,2016-Jun-03 10:47:46
1.46493E+12,2016-Jun-07 10:47:46,Mr.Grover Roosevelt,MALE,g@hotmail.com,WARDROBE,850,2,6,1694,SUB-SAHARAN AFRICA                 ,Liberia ,Monrovia,2016-Jun-03 10:47:46
1.46493E+12,2016-Jun-09 10:47:46,Mr.Millard Arthur,m,millard.2015-arthur-boom@gmail.com,LIGHTING,55,8,4,436,WESTERN EUROPE                     ,San Marino ,San Marino,2016-Jun-03 10:47:46
1.46493E+12,2016-Jun-05 10:47:47,Mrs.Millard Johnson,f,millardandjohnson@yahoomail.com,ARTS,35,6,7,203,NORTHERN AFRICA                    ,Morocco ,Rabat,2016-Jun-03 10:47:47
1.46493E+12,2016-Jun-08 10:47:47,,,T@gmail.com,MECHANICAL,300,10,2,2998,LATIN AMER. & CARIB    ,Nicaragua ,Managua,2016-Jun-03 10:47:47
1.46493E+12,2016-Jun-06 10:47:47,Mr.Grover Kennedy,m,g.grover.k.kennedy+2015@facebook.com,VISUAL,275,3,5,820,C.W. OF IND. STATES ,Uzbekistan ,Tashkent,2016-Jun-03 10:47:47
1.46493E+12,2016-Jun-07 10:47:47,Mrs.Richard Eisenhower,F,richard.2015-eisenhower-boom@gmail.com,FOOTWEAR,45,7,8,307,LATIN AMER. & CARIB    ,Jamaica ,Kingston,2016-Jun-03 10:47:47
1.46493E+12,2016-Jun-06 10:47:47,Mrs.Grover Quincy,F,grover.QUINCY@yahoomail.com,LIGHTING,55,5,3,272,OCEANIA                            ,Guam ,Hagåtña,2016-Jun-03 10:47:47
1.46493E+12,2016-Jun-08 10:47:47,,,r.richard.m.mckinley+2015@facebook.com,VISUAL,275,10,3,2747,LATIN AMER. & CARIB    ,Saint Vincent and the Grenadines ,Kingstown,2016-Jun-03 10:47:47
1.46493E+12,2016-Jun-06 10:47:48,Mr.Gerald Hayes,MALE,G@gmail.com,GIFTS,60,10,2,598,SUB-SAHARAN AFRICA                 ,Kenya ,Nairobi,2016-Jun-03 10:47:48
1.46493E+12,2016-Jun-09 10:47:48,Mr.Warren Clinton,M,warren.clinton.com,WARDROBE,850,7,3,5947,LATIN AMER. & CARIB    ,Dominica ,Roseau,2016-Jun-03 10:47:48
1.46493E+12,2016-Jun-09 10:47:48,Mr.Benjamin Eisenhower,male,benjamin.EISENHOWER@yahoomail.com,VISUAL,275,9,5,2470,LATIN AMER. & CARIB    ,Chile ,Santiago,2016-Jun-03 10:47:48
1.46493E+12,2016-Jun-08 10:47:48,Mr.Andrew Clinton,Male,andrew.CLINTON@yahoomail.com,MOBILE,500,2,4,996,EASTERN EUROPE                     ,Hungary ,Budapest,2016-Jun-03 10:47:48
1.46493E+12,2016-Jun-06 10:47:49,Mr.Thomas Washington,M,thomas..washington@facebook.com,TOYS,25,3,3,72,SUB-SAHARAN AFRICA                 ,Sierra Leone ,Freetown,2016-Jun-03 10:47:49
1.46493E+12,2016-Jun-08 10:47:49,Mrs.Bill Taylor,f,bill.TAYLOR@yahoomail.com,LITERATURE,90,9,3,807,LATIN AMER. & CARIB    ,Colombia ,Bogotá,2016-Jun-03 10:47:49
1.46493E+12,2016-Jun-07 10:47:49,,,chester.CLINTON@yahoomail.com,SOFTWARE,40,5,8,192,OCEANIA                            ,Tonga ,Nukuʻalofa,2016-Jun-03 10:47:49
1.46493E+12,2016-Jun-05 10:47:49,,,m@hotmail.com,HANDICRAFT,150,2,9,291,LATIN AMER. & CARIB    ,Guyana ,Georgetown,2016-Jun-03 10:47:49
1.46493E+12,2016-Jun-07 10:47:50,Mr.Gerald Hoover,M,gerald.hoover@outlook..com,FURNITURE,450,8,9,3591,OCEANIA                            ,Palau ,Melekeok,2016-Jun-03 10:47:50
1.46493E+12,2016-Jun-05 10:47:51,Mrs.Martin Hoover,f,martin_hoover@hotmail.com,LITERATURE,90,3,3,267,LATIN AMER. & CARIB    ,Colombia ,Bogotá,2016-Jun-03 10:47:51
1.46493E+12,2016-Jun-06 10:47:52,Mrs.Herbert Cleveland,female,herbertandcleveland@yahoomail.com,TOYS,25,4,6,94,ASIA (EX. NEAR EAST)         ,Afghanistan ,Kabul,2016-Jun-03 10:47:52
1.46493E+12,2016-Jun-09 10:47:52,Mr.Zachary Nixon,M,z.zachary.n.nixon+2015@facebook.com,COMPUTER PERIPHERALS,80,5,9,391,SUB-SAHARAN AFRICA                 ,Seychelles ,Victoria,2016-Jun-03 10:47:52
1.46493E+12,2016-Jun-06 10:47:53,Mrs.Dwight Jefferson,Female,dwight.2015-jefferson-boom@gmail.com,VISUAL,275,8,9,2191,SUB-SAHARAN AFRICA                 ,Togo ,Lomé,2016-Jun-03 10:47:53
1.46493E+12,2016-Jun-09 10:47:53,Mr.Gerald Jackson,MALE,gerald.JACKSON@yahoomail.com,PAINTING,175,4,4,696,NEAR EAST                          ,Yemen ,Sana'a,2016-Jun-03 10:47:53
1.46493E+12,2016-Jun-08 10:47:53,,,millard.2015-pierce-boom@gmail.com,LITERATURE,90,2,7,173,WESTERN EUROPE                     ,Denmark ,Copenhagen,2016-Jun-03 10:47:53
1.46493E+12,2016-Jun-06 10:47:54,Mrs.James Roosevelt,female,j@hotmail.com,HANDICRAFT,150,6,7,893,ASIA (EX. NEAR EAST)         ,Japan ,Tokyo,2016-Jun-03 10:47:54
1.46493E+12,2016-Jun-09 10:47:54,Mrs.Dwight Kennedy,female,dwight.kennedy@outlook..com,ELECTRICAL,250,2,1,499,SUB-SAHARAN AFRICA                 ,Comoros ,Moroni,2016-Jun-03 10:47:54
1.46493E+12,2016-Jun-07 10:47:54,Mrs.Lyndon Johnson,female,l.lyndon.j.johnson+2015@facebook.com,OPTICAL,50,9,3,447,NORTHERN AMERICA                   ,United States ,"Washington, D.C.",2016-Jun-03 10:47:54
1.46493E+12,2016-Jun-06 10:47:56,Mrs.Grover Taft,f,grover.2015-taft-boom@gmail.com,FURNITURE,450,7,1,3149,LATIN AMER. & CARIB    ,French Guiana ,Cayenne,2016-Jun-03 10:47:56
1.46493E+12,2016-Jun-05 10:47:57,Mr.Franklin Garfield,male,franklin.garfield@outlook..com,GIFTS,60,5,1,299,SUB-SAHARAN AFRICA                 ,Sierra Leone ,Freetown,2016-Jun-03 10:47:57
1.46493E+12,2016-Jun-05 10:47:57,Mrs.Andrew Harding,Female,andrew.2015-harding-boom@gmail.com,FASHION,600,2,7,1193,C.W. OF IND. STATES ,Armenia ,Yerevan,2016-Jun-03 10:47:57
1.46493E+12,2016-Jun-09 10:47:58,Mr.Rutherford Jackson,M,rutherford.jackson@outlook..com,OPTICAL,50,9,2,448,SUB-SAHARAN AFRICA                 ,Togo ,Lomé,2016-Jun-03 10:47:58
1.46493E+12,2016-Jun-05 10:47:58,Mrs.Martin Harding,f,M@martin@harding@gmail.com,ARTS,35,5,7,168,LATIN AMER. & CARIB    ,Panama ,Panama City,2016-Jun-03 10:47:58
1.46493E+12,2016-Jun-06 10:47:59,Mr.Richard Wilson,male,richard.wilson@outlook.com,FASHION,600,5,4,2996,NORTHERN AMERICA                   ,Canada ,Ottawa,2016-Jun-03 10:47:59
1.46493E+12,2016-Jun-09 10:47:59,,,c.calvin.h.harrison+2015@facebook.com,GAMES,100,4,8,392,ASIA (EX. NEAR EAST)         ,India ,New Delhi,2016-Jun-03 10:47:59
1.46493E+12,2016-Jun-09 10:47:59,Mr.Thomas Van Buren,Male,thomas.van buren@outlook.com,CUTLERY,75,9,2,673,NEAR EAST                          ,Saudi Arabia ,Riyadh,2016-Jun-03 10:47:59
1.46493E+12,2016-Jun-07 10:48:00,Mr.Richard Nixon,m,richard.nixon@outlook.com,GAMES,100,1,1,99,LATIN AMER. & CARIB    ,Chile ,Santiago,2016-Jun-03 10:48:00
1.46493E+12,2016-Jun-06 10:48:00,Mrs.Grover Polk,FEMALE,g.grover.p.polk+2015@facebook.com,FOOTWEAR,45,1,4,41,NORTHERN AFRICA                    ,Morocco ,Rabat,2016-Jun-03 10:48:00
1.46493E+12,2016-Jun-09 10:48:00,Mrs.Calvin Jackson,FEMALE,calvin..jackson@facebook.com,ENTERTAINMENT,110,3,4,326,ASIA (EX. NEAR EAST)         ,Mongolia ,Ulan Bator,2016-Jun-03 10:48:00
1.46493E+12,2016-Jun-07 10:48:00,Mrs.Martin Truman,FEMALE,martin.truman.com,LIGHTING,55,6,1,329,EASTERN EUROPE                     ,Romania ,Bucharest,2016-Jun-03 10:48:00
1.46493E+12,2016-Jun-09 10:48:01,Mr.Franklin Washington,M,F@gmail.com,FURNITURE,450,7,1,3149,C.W. OF IND. STATES ,Belarus ,Minsk,2016-Jun-03 10:48:01
1.46493E+12,2016-Jun-07 10:48:02,,,martin.NIXON@yahoomail.com,MECHANICAL,300,7,3,2097,WESTERN EUROPE                     ,Jersey ,St. Helier,2016-Jun-03 10:48:02
1.46493E+12,2016-Jun-06 10:48:02,,,william_garfield@hotmail.com,PAINTING,175,2,8,342,WESTERN EUROPE                     ,Sweden ,Stockholm,2016-Jun-03 10:48:02
1.46493E+12,2016-Jun-07 10:48:02,Mrs.Chester Hoover,Female,c.chester.h.hoover+2015@facebook.com,COMPUTER PERIPHERALS,80,6,7,473,WESTERN EUROPE                     ,Finland ,Helsinki,2016-Jun-03 10:48:02
1.46493E+12,2016-Jun-06 10:48:03,Mrs.Lyndon Eisenhower,FEMALE,l.lyndon.e.eisenhower@in.defteam.com,MECHANICAL,300,8,8,2392,C.W. OF IND. STATES ,Tajikistan ,Dushanbe,2016-Jun-03 10:48:03
1.46493E+12,2016-Jun-07 10:48:03,Mr.Harry Clinton,Male,h@hotmail.com,HANDICRAFT,150,8,6,1194,WESTERN EUROPE                     ,Portugal ,Lisbon,2016-Jun-03 10:48:03
1.46493E+12,2016-Jun-07 10:48:03,Mr.Herbert Washington,Male,h.herbert.w.washington@in.defteam.com,MOBILE,500,6,2,2998,WESTERN EUROPE                     ,Spain ,Madrid,2016-Jun-03 10:48:03
1.46493E+12,2016-Jun-07 10:48:03,Mr.Bill Hoover,M,bill.HOOVER@yahoomail.com,SOFTWARE,40,6,5,235,WESTERN EUROPE                     ,Netherlands ,Amsterdam,2016-Jun-03 10:48:03
1.46493E+12,2016-Jun-05 10:48:03,Mr.Abraham Roosevelt,M,abraham.2015-roosevelt-boom@gmail.com,LITERATURE,90,2,2,178,C.W. OF IND. STATES ,Belarus ,Minsk,2016-Jun-03 10:48:03
1.46493E+12,2016-Jun-06 10:48:04,Mrs.Woodrow Grant,Female,woodrow.GRANT@yahoomail.com,ENTERTAINMENT,110,8,2,878,ASIA (EX. NEAR EAST)         ,Thailand ,Bangkok,2016-Jun-03 10:48:04
1.46493E+12,2016-Jun-09 10:48:04,Mrs.Herbert Buchanan,Female,herbert.buchanan@outlook.com,FOOTWEAR,45,10,7,443,LATIN AMER. & CARIB    ,Ecuador ,Quito,2016-Jun-03 10:48:04
1.46493E+12,2016-Jun-08 10:48:05,Mrs.Richard Jackson,FEMALE,richard..jackson@facebook.com,LIGHTING,55,9,5,490,LATIN AMER. & CARIB    ,Cayman Islands ,George Town,2016-Jun-03 10:48:05
1.46493E+12,2016-Jun-05 10:48:05,,,warren.HAYES@yahoomail.com,MOBILE,500,9,3,4497,LATIN AMER. & CARIB    ,Venezuela ,Caracas,2016-Jun-03 10:48:05
1.46493E+12,2016-Jun-07 10:48:06,,,jimmy.cleveland@outlook..com,GADGETS,180,8,8,1432,SUB-SAHARAN AFRICA                 ,Namibia ,Windhoek,2016-Jun-03 10:48:06
1.46493E+12,2016-Jun-05 10:48:06,Mrs.Jimmy Harding,FEMALE,j@hotmail.com,OPTICAL,50,2,5,95,EASTERN EUROPE                     ,Slovenia ,Ljubljana,2016-Jun-03 10:48:06
1.46493E+12,2016-Jun-05 10:48:06,,,h.herbert.g.garfield@in.defteam.com,FOOTWEAR,45,8,2,358,C.W. OF IND. STATES ,Tajikistan ,Dushanbe,2016-Jun-03 10:48:06
1.46493E+12,2016-Jun-09 10:48:06,Mrs.Andrew McKinley,Female,andrewandmckinley@yahoomail.com,ENTERTAINMENT,110,4,6,434,WESTERN EUROPE                     ,Ireland ,Dublin,2016-Jun-03 10:48:06
1.46493E+12,2016-Jun-09 10:48:06,,,W@william@harrison@gmail.com,GAMES,100,4,5,395,SUB-SAHARAN AFRICA                 ,Liberia ,Monrovia,2016-Jun-03 10:48:06
1.46493E+12,2016-Jun-05 10:48:07,,,bill.2015-roosevelt-boom@gmail.com,ELECTRONICS,800,9,3,7197,SUB-SAHARAN AFRICA                 ,Swaziland ,Mbabane,2016-Jun-03 10:48:07
1.46493E+12,2016-Jun-09 10:48:07,Mrs.Calvin Nixon,Female,c.calvin.n.nixon@in.defteam.com,CROCKERY,30,8,9,231,SUB-SAHARAN AFRICA                 ,Senegal ,Dakar,2016-Jun-03 10:48:07
1.46493E+12,2016-Jun-08 10:48:07,Mrs.William Eisenhower,Female,william..eisenhower@facebook.com,HANDICRAFT,150,2,2,298,SUB-SAHARAN AFRICA                 ,Tanzania ,Dodoma,2016-Jun-03 10:48:07
1.46493E+12,2016-Jun-06 10:48:08,Mrs.Benjamin Carter,f,benjaminandcarter@yahoomail.com,ELECTRICAL,250,4,2,998,SUB-SAHARAN AFRICA                 ,Malawi ,Lilongwe,2016-Jun-03 10:48:08
1.46493E+12,2016-Jun-07 10:48:08,Mr.Lyndon Van Buren,M,l@hotmail.com,FURNITURE,450,2,3,897,NEAR EAST                          ,Qatar ,Doha,2016-Jun-03 10:48:08
1.46493E+12,2016-Jun-09 10:48:09,,,martin.ROOSEVELT@yahoomail.com,ENTERTAINMENT,110,1,4,106,C.W. OF IND. STATES ,Kyrgyzstan ,Bishkek,2016-Jun-03 10:48:09
1.46493E+12,2016-Jun-06 10:48:09,Mrs.Bill Hoover,FEMALE,b.bill.h.hoover+2015@facebook.com,LITERATURE,90,6,5,535,NEAR EAST                          ,Cyprus ,Nicosia,2016-Jun-03 10:48:09
1.46493E+12,2016-Jun-07 10:48:09,,,millard.roosevelt@outlook..com,CUTLERY,75,8,1,599,C.W. OF IND. STATES ,Kyrgyzstan ,Bishkek,2016-Jun-03 10:48:09
1.46493E+12,2016-Jun-07 10:48:10,Mr.Ronald Hoover,male,r.ronald.h.hoover@in.defteam.com,LITERATURE,90,4,4,356,ASIA (EX. NEAR EAST)         ,Sri Lanka ,Sri Jayawardenepura Kotte,2016-Jun-03 10:48:10
1.46493E+12,2016-Jun-08 10:48:10,Mrs.Theodore Washington,F,theodoreandwashington@yahoomail.com,ELECTRONICS,800,7,4,5596,C.W. OF IND. STATES ,Azerbaijan ,Baku,2016-Jun-03 10:48:10
1.46493E+12,2016-Jun-05 10:48:11,Mrs.Warren Hoover,female,w@hotmail.com,ELECTRICAL,250,2,4,496,LATIN AMER. & CARIB    ,Peru ,Lima,2016-Jun-03 10:48:11
1.46493E+12,2016-Jun-09 10:48:11,Mr.Woodrow Roosevelt,M,woodrow.roosevelt.com,ENTERTAINMENT,110,9,9,981,ASIA (EX. NEAR EAST)         ,Laos ,Vientiane,2016-Jun-03 10:48:11
1.46493E+12,2016-Jun-09 10:48:11,Mr.James Harrison,Male,james.harrison.com,FASHION,600,8,7,4793,SUB-SAHARAN AFRICA                 ,Guinea ,Conakry,2016-Jun-03 10:48:11
1.46493E+12,2016-Jun-05 10:48:12,Mrs.Calvin Grant,FEMALE,calvin.GRANT@yahoomail.com,FASHION,600,9,1,5399,BALTICS                            ,Latvia ,Riga,2016-Jun-03 10:48:12
1.46493E+12,2016-Jun-06 10:48:12,Mrs.William Wilson,F,w.william.w.wilson+2015@facebook.com,SOFTWARE,40,3,3,117,NEAR EAST                          ,Yemen ,Sana'a,2016-Jun-03 10:48:12
1.46493E+12,2016-Jun-06 10:48:13,Mr.Jimmy Washington,MALE,jimmy.WASHINGTON@yahoomail.com,MUSIC,20,10,7,193,WESTERN EUROPE                     ,Italy ,Rome,2016-Jun-03 10:48:13
1.46493E+12,2016-Jun-06 10:48:13,Mrs.Andrew Van Buren,female,a.andrew.v.van buren@in.defteam.com,ELECTRONICS,800,10,1,7999,EASTERN EUROPE                     ,Bulgaria ,Sofia,2016-Jun-03 10:48:13
1.46493E+12,2016-Jun-09 10:48:13,Mr.Andrew Adams,M,a.andrew.a.adams@in.defteam.com,TOYS,25,2,4,46,WESTERN EUROPE                     ,Isle of Man ,Douglas,2016-Jun-03 10:48:13
1.46493E+12,2016-Jun-09 10:48:13,Mr.Grover Ford,Male,g.grover.f.ford@in.defteam.com,COMPUTER PERIPHERALS,80,9,5,715,SUB-SAHARAN AFRICA                 ,Somalia ,Mogadishu,2016-Jun-03 10:48:13
1.46493E+12,2016-Jun-05 10:48:13,,,grover.washington@outlook..com,PAINTING,175,9,7,1568,LATIN AMER. & CARIB    ,Haiti ,Port-au-Prince,2016-Jun-03 10:48:13
1.46493E+12,2016-Jun-07 10:48:13,Mr.Theodore Van Buren,M,theodore..van buren@facebook.com,FURNITURE,450,6,7,2693,NEAR EAST                          ,Syria ,Damascus,2016-Jun-03 10:48:13
1.46493E+12,2016-Jun-05 10:48:13,Mrs.Calvin Johnson,f,calvin..johnson@facebook.com,MECHANICAL,300,2,7,593,LATIN AMER. & CARIB    ,Chile ,Santiago,2016-Jun-03 10:48:13
1.46493E+12,2016-Jun-09 10:48:14,Mr.Richard Truman,MALE,richard.TRUMAN@yahoomail.com,GIFTS,60,7,9,411,NORTHERN AFRICA                    ,Morocco ,Rabat,2016-Jun-03 10:48:14
1.46493E+12,2016-Jun-09 10:48:14,,,d@hotmail.com,FURNITURE,450,7,1,3149,EASTERN EUROPE                     ,Czech Republic ,Prague,2016-Jun-03 10:48:14
1.46493E+12,2016-Jun-09 10:48:14,Mr.Ronald Van Buren,Male,ronald.VAN BUREN@yahoomail.com,OPTICAL,50,7,1,349,WESTERN EUROPE                     ,France ,Paris,2016-Jun-03 10:48:14
1.46493E+12,2016-Jun-05 10:48:15,Mrs.Harry Hoover,female,H@harry@hoover@gmail.com,VISUAL,275,8,1,2199,WESTERN EUROPE                     ,Spain ,Madrid,2016-Jun-03 10:48:15
1.46493E+12,2016-Jun-05 10:48:15,Mr.Herbert Nixon,MALE,h@hotmail.com,FOOTWEAR,45,1,1,44,SUB-SAHARAN AFRICA                 ,Mali ,Bamako,2016-Jun-03 10:48:15
1.46493E+12,2016-Jun-09 10:48:16,Mrs.Richard Hayes,FEMALE,richard..hayes@facebook.com,FASHION,600,4,4,2396,OCEANIA                            ,Palau ,Melekeok,2016-Jun-03 10:48:16
1.46493E+12,2016-Jun-06 10:48:17,Mr.William Polk,m,william.2015-polk-boom@gmail.com,COMPUTER PERIPHERALS,80,1,8,72,NEAR EAST                          ,Iraq ,Baghdad,2016-Jun-03 10:48:17
1.46493E+12,2016-Jun-06 10:48:17,Mrs.Andrew Adams,f,andrew.2015-adams-boom@gmail.com,ELECTRICAL,250,5,7,1243,NORTHERN AMERICA                   ,United States ,"Washington, D.C.",2016-Jun-03 10:48:17
1.46493E+12,2016-Jun-09 10:48:17,Mrs.James Hayes,female,james.HAYES@yahoomail.com,ENTERTAINMENT,110,1,4,106,WESTERN EUROPE                     ,Luxembourg ,Luxembourg,2016-Jun-03 10:48:17
1.46493E+12,2016-Jun-05 10:48:17,,,andrew_quincy@hotmail.com,GAMES,100,8,4,796,NEAR EAST                          ,Cyprus ,Nicosia,2016-Jun-03 10:48:17
1.46493E+12,2016-Jun-09 10:48:17,Mr.Theodore Wilson,male,theodore.wilson.com,ARTS,35,8,3,277,ASIA (EX. NEAR EAST)         ,Sri Lanka ,Sri Jayawardenepura Kotte,2016-Jun-03 10:48:17
1.46493E+12,2016-Jun-06 10:48:17,,,T@gmail.com,TOYS,25,3,6,69,ASIA (EX. NEAR EAST)         ,China ,Beijing,2016-Jun-03 10:48:17
1.46493E+12,2016-Jun-07 10:48:17,Mr.Grover Eisenhower,M,grover.2015-eisenhower-boom@gmail.com,ELECTRONICS,800,8,2,6398,SUB-SAHARAN AFRICA                 ,Nigeria ,Abuja,2016-Jun-03 10:48:17
1.46493E+12,2016-Jun-05 10:48:17,Mrs.John Garfield,f,john.GARFIELD@yahoomail.com,LIGHTING,55,9,8,487,SUB-SAHARAN AFRICA                 ,Benin ,Porto-Novo,2016-Jun-03 10:48:17
1.46493E+12,2016-Jun-05 10:48:18,Mrs.Grover Washington,female,grover.washington@outlook..com,FASHION,600,3,4,1796,OCEANIA                            ,Vanuatu ,Port Vila,2016-Jun-03 10:48:18
1.46493E+12,2016-Jun-08 10:48:18,Mrs.Rutherford Garfield,f,rutherford..garfield@facebook.com,GADGETS,180,3,3,537,WESTERN EUROPE                     ,Norway ,Oslo,2016-Jun-03 10:48:18
1.46493E+12,2016-Jun-07 10:48:19,Mr.Abraham Garfield,male,abraham.2015-garfield-boom@gmail.com,GADGETS,180,8,3,1437,NEAR EAST                          ,Yemen ,Sana'a,2016-Jun-03 10:48:19
1.46493E+12,2016-Jun-07 10:48:19,Mrs.Warren Cleveland,Female,w@hotmail.com,HANDICRAFT,150,4,4,596,C.W. OF IND. STATES ,Kazakhstan ,Astana,2016-Jun-03 10:48:19
1.46493E+12,2016-Jun-08 10:48:19,Mrs.Andrew Harding,F,andrew.harding@outlook.com,WARDROBE,850,5,6,4244,LATIN AMER. & CARIB    ,Suriname ,Paramaribo,2016-Jun-03 10:48:19
1.46493E+12,2016-Jun-06 10:48:20,Mr.Abraham Arthur,Male,abraham.arthur@outlook.com,OPTICAL,50,5,9,241,WESTERN EUROPE                     ,Italy ,Rome,2016-Jun-03 10:48:20
1.46493E+12,2016-Jun-07 10:48:21,Mr.Theodore Fillmore,m,theodore..fillmore@facebook.com,ENTERTAINMENT,110,4,7,433,ASIA (EX. NEAR EAST)         ,Nepal ,Kathmandu,2016-Jun-03 10:48:21
1.46493E+12,2016-Jun-08 10:48:21,Mrs.Benjamin Harrison,F,B@benjamin@harrison@gmail.com,GAMES,100,1,5,95,ASIA (EX. NEAR EAST)         ,Malaysia ,Kuala Lumpur,2016-Jun-03 10:48:21
1.46493E+12,2016-Jun-07 10:48:21,Mrs.James Polk,Female,james.polk@outlook.com,COMPUTER PERIPHERALS,80,2,7,153,BALTICS                            ,Estonia ,Tallinn,2016-Jun-03 10:48:21
1.46493E+12,2016-Jun-06 10:48:21,Mrs.Benjamin Washington,F,benjamin.washington.com,ENTERTAINMENT,110,2,2,218,ASIA (EX. NEAR EAST)         ,Nepal ,Kathmandu,2016-Jun-03 10:48:21
1.46493E+12,2016-Jun-05 10:48:22,,,grover.2015-carter-boom@gmail.com,VISUAL,275,10,7,2743,NEAR EAST                          ,Bahrain ,Manama,2016-Jun-03 10:48:22
1.46493E+12,2016-Jun-09 10:48:22,Mrs.Lyndon Harding,FEMALE,l@hotmail.com,CUTLERY,75,7,6,519,LATIN AMER. & CARIB    ,Belize ,Belmopan,2016-Jun-03 10:48:22
